adm2_name,group,period,H38_bar,H46_bar,S_share,RWI_bar,Haz,Mag,PovScore,HVI,Rank,heat_exposed,screening_class,priority_hazard_gated,rank_hazard_gated,priority_equal_weight_gated,rank_equal_weight_gated
Kilgoris,u5,2025,0.0116041838909096,0.0,0.0,-0.1822521994134897,0.0026884952896388,37.376625607374784,71.6383762427891,21.960222791040103,72,True,Severe-heat screening priority,21.960222791040103,66,36.339230115151175,64
Kapenguria,u5,2025,0.3610361321349178,0.0,0.0,-0.4077901234567901,0.0836460323068939,29.510727722814327,81.4073987692233,21.11033344999659,74,True,Severe-heat screening priority,21.11033344999659,67,37.00059084144818,62
Laikipia East,u5,2025,0.1145331382939127,0.0,0.0,-0.2210451807228915,0.0265354122017972,33.17587194395924,73.31866797149337,20.96515625562277,75,True,Severe-heat screening priority,20.96515625562277,68,35.507025109218134,67
Kajiado South,u5,2025,0.277628393562991,0.0,0.0,-0.34732,0.0643218545466879,28.58902271479328,78.78817630040149,20.430310279498883,76,True,Severe-heat screening priority,20.430310279498883,69,35.81384028991382,65
Kajiado Central,u5,2025,2.329980914647195,0.0,0.0,-0.4636421052631579,0.5398176013812226,24.69905413304592,83.82658955820851,20.280604354404723,77,True,Severe-heat screening priority,20.280604354404723,70,36.355153764211884,63
Kanduyi,u5,2025,7.345131391017017,0.0,0.0,0.0613333333333332,1.70174407198057,33.02807625424278,61.08763376073835,20.007527179972897,78,True,Severe-heat screening priority,20.007527179972897,71,31.93915136232057,78
Ndhiwa,u5,2025,0.4879010847477634,0.0,0.0,-0.143017094017094,0.1130385195965069,30.234136584688805,69.93893420850479,19.623252292460435,82,True,Severe-heat screening priority,19.623252292460435,72,33.42870310426337,70
Malava,u5,2025,14.539590209153642,0.0,0.0,-0.075945205479452,3.3685798293157605,25.18042267467925,67.03376075355665,19.46190982156094,83,True,Severe-heat screening priority,19.46190982156094,73,31.860921085850556,79
Kacheliba,u5,2025,2.294831612828846,0.0,0.0,-0.5208761609907121,0.5316740961368122,20.128686189401385,86.30564394364447,19.27687320124233,84,True,Severe-heat screening priority,19.27687320124233,74,35.655334743060884,66
Samburu East,u5,2025,18.68711083472128,0.0,0.0,-0.5287542372881356,4.329490977427927,11.353915064137654,86.6468774862558,18.784426179765028,85,True,Severe-heat screening priority,18.784426179765028,75,34.11009450927379,69
Igembe Central,u5,2025,5.430486843108306,0.0,0.0,-0.225984375,1.2581529589150715,21.62756120743451,73.53260582855302,18.2101433639166,87,True,Severe-heat screening priority,18.2101433639166,76,32.139439998300865,77
Bumula,u5,2025,1.5520098982207116,0.0,0.0,-0.1307796610169491,0.359574730981983,25.06379059903548,69.40887808091007,18.128234993887247,88,True,Severe-heat screening priority,18.128234993887247,77,31.61074780364251,80
Kibwezi East,u5,2025,16.44121907158186,0.0,0.0,-0.4533886462882096,3.809155425785288,11.55657281168818,83.38246792267856,18.069377516090142,89,True,Severe-heat screening priority,18.069377516090142,78,32.91606538671734,72
Msambweni,u5,2025,19.77860517028801,0.0,0.0,-0.0422241379310344,4.58237195617021,18.98239517018433,65.57315553652602,18.05099645742781,90,True,Severe-heat screening priority,18.05099645742781,79,29.71264088762685,92
Makueni,u5,2025,0.30635090728877,0.0,0.0,-0.3493181818181818,0.0709763804990763,20.147021700710702,78.87472619340299,17.914352448498153,92,True,Severe-heat screening priority,17.914352448498153,80,33.03090809153759,71
Turbo,u5,2025,0.1710860645525765,0.0,0.0,0.1169342105263158,0.0396377791834871,29.90526746920506,58.67931939812381,17.795278929031006,93,True,Severe-heat screening priority,17.795278929031006,81,29.54140821550412,95
Igembe South,u5,2025,14.78656869967111,0.0,0.0,-0.182906976744186,3.4258006140465582,16.729302107180967,71.66673747968753,17.652991591833025,95,True,Severe-heat screening priority,17.652991591833025,82,30.607280066971683,85
Narok East,u5,2025,0.0944623142754381,0.0,0.0,-0.4151375464684014,0.021885338026817,16.876277206294123,81.725647423928,17.333767211392185,100,True,Severe-heat screening priority,17.333767211392185,83,32.87460332274964,73
Baringo South,u5,2025,6.8419329661078105,0.0,0.0,-0.4359024390243902,1.5851614145666448,13.138553672727106,82.62506469044277,17.2071645833962,102,True,Severe-heat screening priority,17.2071645833962,84,32.44959325924551,74
Baringo North,u5,2025,8.847531570313592,0.0,0.0,-0.4663317757009346,2.049825060972448,10.91018677732054,83.94309081273936,16.991923438641912,103,True,Severe-heat screening priority,16.991923438641912,85,32.30103421701078,75
Alego Usonga,u5,2025,0.0083959073776976,0.0,0.0,0.0286105263157894,0.0019451912904333,24.23075938510923,62.50499999853866,16.646047670523306,108,True,Severe-heat screening priority,16.646047670523306,86,28.912568191646105,100
Kuria West,u5,2025,0.987337354870044,0.0,0.0,0.1084237288135593,0.2287495486806303,25.46970099001044,59.04794515326184,16.623914321766755,109,True,Severe-heat screening priority,16.623914321766755,87,28.248798563984305,104
Igembe North,u5,2025,0.7447854659667028,0.0,0.0,-0.2628979591836735,0.1725543334944526,17.153503700448418,75.13149274281095,16.510679904978115,111,True,Severe-heat screening priority,16.510679904978115,88,30.819183592251274,83
Tigania East,u5,2025,0.2346489219843703,0.0,0.0,-0.2275346534653464,0.0543642299539918,17.966373053626768,73.59975509098619,16.459775506210654,113,True,Severe-heat screening priority,16.459775506210654,89,30.54016412485565,86
Bondo,u5,2025,0.0002987566630315,0.0,0.0,0.020531746031746,6.921692114321143e-05,22.9912739662462,62.85492689848556,16.325659293953322,114,True,Severe-heat screening priority,16.325659293953322,90,28.615423360550967,102
Lugari,u5,2025,5.171730532425986,0.0,0.0,-0.074322033898305,1.1982034502745964,18.57951132764065,66.96345417514968,16.277383422215674,115,True,Severe-heat screening priority,16.277383422215674,91,28.913722984354976,99
Mogotio,u5,2025,0.1911953545959035,0.0,0.0,-0.4900841584158416,0.0442967652929556,11.503124915811666,84.97190919342935,16.22108707466903,117,True,Severe-heat screening priority,16.22108707466903,92,32.17311029151133,76
Teso South,u5,2025,0.0005960589953414,0.0,0.0,-0.1262222222222222,0.0001380968981866,19.318214988353137,69.21147570418168,16.177261805427193,118,True,Severe-heat screening priority,16.177261805427193,93,29.509942929811,96
Gachoka,u5,2025,0.0338544188701614,0.0,0.0,-0.3260714285714285,0.0078435025264629,14.72395137011947,77.8678088108949,16.10167065905963,119,True,Severe-heat screening priority,16.10167065905963,94,30.86653456118028,82
Mosop,u5,2025,0.094463984493932,0.0,0.0,-0.2130842105263157,0.0218857249885022,17.024024668444735,72.97384393574633,16.065321139639046,121,True,Severe-heat screening priority,16.065321139639046,95,30.006584776393183,90
Navakholo,u5,2025,10.851232475631736,0.0,0.0,-0.0473181818181818,2.5140490422911985,15.803354444177266,65.79380059963582,15.992803396458712,122,True,Severe-heat screening priority,15.992803396458712,96,28.037068028701427,106
Kipkelion West,u5,2025,2.050058182635477,0.0,0.0,-0.1809661016949152,0.4749641869962704,16.32588885831438,71.58266979059378,15.89639742893133,123,True,Severe-heat screening priority,15.89639742893133,97,29.46117427863481,97
Mwingi West,u5,2025,0.5701146996763112,0.0,0.0,-0.3486565656565656,0.132086038884161,13.200907480831036,78.84606873717209,15.859829876211414,127,True,Severe-heat screening priority,15.859829876211414,98,30.726354085629097,84
Mwatate,u5,2025,16.265673175345977,0.0,0.0,-0.2985495495495496,3.768484378206034,7.505780199511376,76.67571724902119,15.82575805521991,129,True,Severe-heat screening priority,15.82575805521991,99,29.316660608912866,98
Matungu,u5,2025,1.7112089134084238,0.0,0.0,-0.0597173913043478,0.3964584796773652,18.755130736807224,66.33086396622545,15.794220979798537,131,True,Severe-heat screening priority,15.794220979798537,100,28.494151060903345,103
Webuye West,u5,2025,9.572777458174407,0.0,0.0,0.0320487804878048,2.217852401083043,17.36624537382121,62.35607434623206,15.783103584676846,132,True,Severe-heat screening priority,15.783103584676846,101,27.31339070704544,115
Nyando,u5,2025,8.119624302795,0.0,0.0,-0.0395694444444444,1.881181123715414,16.388836729607352,65.45816928496197,15.770026029669978,133,True,Severe-heat screening priority,15.770026029669978,102,27.90939571276158,107
